label,age,gender,residence,city,city_rank,series_dev,series_group,emui_dev,device_name,device_size,net_type,task_id,adv_id,creat_type_cd,adv_prim_id,inter_type_cd,slot_id,site_id,spread_app_id,hispace_app_tags,app_second_class,app_score,pt_d,u_newsCatInterestsST,u_refreshTimes,u_feedLifeCycle
1,6,4,33,319,3,27,2,11,210,1264,6,14584,17683,5,1236,3,17,1,213,18,23,0.0,202206080932,0,2,17
1,3,2,16,310,2,11,8,29,109,2032,7,17020,17973,8,1036,4,28,1,312,43,18,10.0,202206091146,0,7,17
1,8,2,27,162,5,30,3,13,123,2556,7,27955,23283,8,1518,4,17,1,114,43,18,10.0,202206050920,0,8,17
1,7,2,27,162,5,30,3,13,272,1199,7,29135,16983,8,1535,4,50,1,168,43,18,10.0,202206071216,0,6,17
1,9,2,27,162,5,23,6,28,356,2032,7,17020,17973,8,1036,4,67,1,312,43,18,10.0,202206090638,0,9,17
1,2,2,20,328,5,11,8,37,252,2117,7,33257,13886,8,1036,4,62,1,312,43,18,10.0,202206060407,0,9,17
1,8,2,13,191,4,30,3,28,278,2482,7,11580,10450,10,1982,5,30,1,240,12,29,10.0,202206040725,0,5,17
1,8,3,17,373,4,32,6,19,141,2117,7,11508,15916,2,1913,3,57,1,213,18,23,0.0,202206070418,0,0,16
1,7,2,20,170,4,21,4,12,310,2231,7,29852,17986,7,2056,3,62,1,213,18,23,0.0,202206050417,0,0,11
1,8,2,12,125,4,30,3,35,123,2397,4,14013,13583,8,1306,5,22,1,199,49,17,10.0,202206061253,0,8,17
1,5,2,32,179,5,16,5,28,240,2231,7,18696,22076,8,1626,4,57,1,174,16,18,10.0,202206061036,0,0,16
1,2,2,42,195,2,30,3,13,145,1033,6,11393,10818,3,1633,5,17,1,162,47,14,10.0,202206050417,0,9,17
1,2,2,19,151,4,16,5,20,334,2117,7,11665,19507,8,1105,4,35,1,306,27,14,10.0,202206031021,1,0,13
1,7,2,29,207,4,28,2,35,152,1764,7,24976,17378,8,1041,5,17,1,246,47,23,0.0,202206090730,0,4,17
1,3,2,21,424,5,16,5,11,176,2117,7,19352,12774,8,1036,4,47,1,312,43,18,10.0,202206090923,1,0,11
1,7,2,20,328,5,16,5,35,324,1186,7,12083,10961,8,2068,5,38,1,287,49,17,10.0,202206070122,0,6,17
1,3,2,19,151,4,16,5,11,176,1550,7,27317,13170,8,1611,4,17,1,372,20,13,10.0,202206030315,0,5,17
1,8,2,20,227,2,31,3,21,210,2177,3,19474,21876,8,2051,5,59,1,186,15,22,10.0,202206081228,0,9,17
1,7,2,11,388,2,11,8,32,226,2438,6,11256,11533,3,1223,5,28,1,162,47,14,10.0,202206051236,1,5,17
1,5,2,27,162,5,34,7,20,153,1815,7,13857,15122,8,1392,4,26,1,321,43,18,10.0,202206031241,0,9,17
1,5,2,20,227,2,23,6,35,245,2117,7,22719,17754,8,1518,4,35,1,114,43,18,10.0,202206070115,0,0,16
1,6,4,33,319,3,27,2,11,210,1264,7,19369,22285,8,1363,5,13,1,317,39,15,10.0,202206090938,0,9,17
1,7,2,17,215,4,31,3,20,346,2117,7,29997,19698,8,1106,5,32,1,240,12,29,10.0,202206051230,0,5,17
1,7,2,32,108,2,11,8,36,299,2032,7,32551,21221,2,1913,3,28,1,213,18,23,0.0,202206070959,0,7,17
1,6,4,33,319,3,27,2,11,226,2289,6,25769,13578,10,1301,5,14,1,162,47,14,10.0,202206051120,0,0,15
1,5,2,19,199,4,34,7,21,136,1786,7,21493,15213,8,1036,4,38,1,312,43,18,10.0,202206081013,1,0,10
1,5,2,13,347,2,34,7,20,322,2103,7,18574,10060,8,1798,4,17,1,250,49,17,10.0,202206091055,0,5,17
1,8,2,31,395,2,17,4,30,112,1505,7,16280,11237,8,1091,4,40,1,263,46,15,10.0,202206051240,0,9,17
1,7,2,20,399,2,11,8,36,299,2117,7,31706,12646,8,1036,4,62,1,312,43,18,10.0,202206041040,0,6,17
1,7,2,13,225,2,16,5,20,220,2431,7,25329,16565,2,1913,3,38,1,213,18,23,0.0,202206060516,0,9,17
1,2,2,41,359,2,11,8,36,302,2117,7,28033,19889,8,1611,4,34,1,372,20,13,10.0,202206070210,0,4,17
1,8,2,25,250,4,11,8,32,226,1186,7,10250,10945,8,1220,4,28,1,280,49,17,10.0,202206050132,0,9,17
1,8,3,42,175,2,32,6,32,187,2401,7,25104,20062,5,1753,5,53,1,325,26,20,10.0,202206040654,0,4,17
1,7,2,26,380,4,32,6,32,187,2401,7,33257,13886,8,1036,4,24,1,312,43,18,10.0,202206071015,0,5,17
1,6,4,33,319,3,27,2,11,334,2117,7,27955,23283,8,1518,4,54,1,114,43,18,10.0,202206080415,1,0,12
1,3,3,32,179,5,24,2,23,179,2438,7,36202,23346,8,1633,5,65,1,162,47,14,10.0,202206070620,0,2,11
1,2,2,14,300,2,16,5,21,181,1725,7,29412,15308,8,1036,4,13,1,312,43,18,10.0,202206030529,1,0,15
1,5,2,21,360,2,21,4,12,310,2579,7,12408,12647,8,1582,5,28,1,190,47,14,10.0,202206050854,0,7,17
1,3,2,27,162,5,32,6,29,207,1153,7,30157,10974,8,2066,4,17,1,114,43,18,10.0,202206040115,0,8,17
1,8,2,26,392,2,21,4,16,293,2401,7,14908,15604,8,1215,5,35,1,121,47,14,10.0,202206050923,0,5,17
1,5,2,46,223,2,31,3,20,248,2117,7,13457,18650,8,2066,4,22,1,114,43,18,10.0,202206081218,1,0,15
1,7,2,17,272,4,21,4,12,310,2431,7,23649,17239,10,1017,5,16,1,162,47,14,10.0,202206050420,0,7,17
1,6,4,33,319,3,27,2,11,344,2032,6,31276,16794,10,1550,4,16,1,301,47,14,10.0,202206050721,0,5,17
1,3,2,46,354,2,34,7,21,136,1186,6,19043,20455,8,1769,5,15,1,240,12,29,10.0,202206070623,0,2,17
1,7,2,17,283,4,34,7,21,237,1505,4,23441,17369,8,1363,5,26,1,317,39,15,10.0,202206030644,0,9,17
1,3,2,29,116,2,23,6,28,356,2541,7,31227,11750,8,1058,5,17,1,190,47,14,10.0,202206080816,0,0,15
1,6,4,33,319,3,27,2,11,123,2397,4,13508,13210,8,1369,5,22,1,162,47,14,10.0,202206050922,0,2,17
1,8,2,17,343,5,17,4,28,130,2117,7,15603,16509,8,1535,4,40,1,168,43,18,10.0,202206041021,1,0,16
1,6,4,33,319,3,27,2,11,248,1821,7,22295,10073,8,1189,4,13,1,152,49,17,10.0,202206081253,0,5,17
1,3,2,19,199,4,31,3,21,298,1966,7,21136,14143,8,1669,4,13,1,344,20,13,10.0,202206050117,1,0,10
1,6,4,33,319,3,27,2,11,140,2032,7,33167,10262,8,1005,4,28,1,309,20,13,10.0,202206040352,0,6,17
1,7,2,30,113,5,31,3,20,248,1153,7,26792,13270,8,1815,5,17,1,270,23,17,10.0,202206040240,0,9,17
1,8,2,27,162,5,32,6,35,215,2202,7,13379,10525,8,1618,5,67,1,121,47,14,10.0,202206080818,0,7,17
1,3,2,46,354,2,11,8,29,109,2519,7,21493,15213,8,1036,4,28,1,312,43,18,10.0,202206071116,0,2,11
1,8,2,21,424,5,31,3,21,210,2177,7,13587,14071,3,1619,4,59,1,257,49,17,10.0,202206050736,0,7,17
1,6,4,33,319,3,27,2,11,346,2117,4,28350,12322,8,1105,4,35,1,306,27,14,10.0,202206040455,0,0,17
1,7,2,20,170,4,30,3,35,123,2397,7,27075,20100,8,1211,4,35,1,306,27,14,10.0,202206051037,0,4,17
1,7,2,21,424,5,31,3,20,122,2032,7,19497,22581,8,1674,5,13,1,257,49,17,10.0,202206040753,0,8,17
1,5,2,45,371,5,20,6,19,281,1704,6,31517,18851,8,1220,4,38,1,280,49,17,10.0,202206060517,1,0,16
1,5,2,27,162,5,31,3,20,248,1153,7,32277,22747,8,1189,4,17,1,152,49,17,10.0,202206030739,0,5,17
1,5,2,30,113,5,30,3,20,278,1555,7,15915,15106,8,1369,5,50,1,162,47,23,0.0,202206061047,0,9,17
1,5,2,16,147,2,34,7,21,162,1505,7,16531,12894,8,1005,4,54,1,309,20,13,10.0,202206030511,0,7,17
1,7,2,29,242,2,30,3,13,123,1787,6,34815,10528,5,1236,3,13,1,213,18,23,0.0,202206041013,0,9,17
1,3,2,41,135,5,30,3,11,343,1975,7,31941,21695,8,1036,4,13,1,312,43,18,10.0,202206030949,0,9,17
1,6,4,33,319,3,27,2,11,123,1403,7,14098,18626,8,1535,4,17,1,168,43,18,10.0,202206091213,1,2,11
1,5,2,46,354,2,16,5,20,220,2231,7,19352,12774,8,1036,4,54,1,312,43,18,10.0,202206040722,1,0,17
1,2,3,19,199,4,16,5,21,127,2401,7,28768,16717,8,1036,4,54,1,312,43,18,10.0,202206081118,0,3,11
1,7,2,46,369,2,17,4,20,139,1815,7,17573,22843,8,1827,5,35,1,325,26,20,10.0,202206030709,0,4,17
1,2,2,19,323,2,16,5,13,292,1891,7,12537,19270,8,1730,4,35,1,344,20,13,10.0,202206081010,0,0,13
1,6,4,33,319,3,27,2,11,210,1100,7,12331,21654,8,1709,5,17,1,190,47,14,10.0,202206040750,0,4,17
1,5,2,18,342,2,32,6,20,229,2117,7,22295,10073,8,1189,4,54,1,152,49,17,10.0,202206040651,0,8,17
1,3,2,19,115,2,34,7,21,339,1505,4,14903,13766,8,1719,4,40,1,317,39,15,10.0,202206090232,0,5,17
1,5,2,30,113,5,11,8,32,301,1173,7,23628,18959,7,1044,3,30,1,213,18,23,0.0,202206030910,0,2,17
1,7,2,17,343,5,16,5,21,150,2401,3,21424,19199,8,1172,5,54,1,240,12,29,10.0,202206040129,0,4,17
1,6,4,33,319,3,27,2,11,225,2401,7,21493,15213,8,1036,4,54,1,312,43,18,10.0,202206090253,0,2,17
1,3,4,33,319,3,34,7,28,280,2117,7,25101,10874,5,1913,3,20,1,213,18,23,0.0,202206070612,0,6,14
1,8,2,12,125,4,31,3,20,122,2117,7,18421,10565,8,1342,5,50,1,350,39,15,10.0,202206050633,1,9,17
1,8,2,20,328,5,23,6,20,142,2401,7,11939,22784,8,1036,4,34,1,312,43,18,10.0,202206030826,0,2,17
1,8,2,21,232,2,30,3,28,278,2217,7,21043,21601,8,1518,4,13,1,114,43,18,10.0,202206051031,0,2,11
1,6,4,33,319,3,27,2,11,324,1560,7,14734,19020,3,1592,5,38,1,257,49,17,10.0,202206070504,0,5,17
1,6,4,33,319,3,27,2,11,319,2519,7,35593,13510,8,1005,4,13,1,309,20,13,10.0,202206040900,1,0,11
1,3,2,20,170,4,33,4,23,192,1199,7,13972,21227,8,1389,5,35,1,114,43,18,10.0,202206050711,0,8,17
1,3,2,45,361,2,30,3,35,351,2117,4,21273,12503,8,1041,5,22,1,246,47,14,10.0,202206090713,1,0,15
1,5,2,20,246,2,34,7,28,280,2541,6,29073,17237,8,1690,5,38,1,213,18,23,0.0,202206030327,0,0,11
1,5,2,21,370,2,34,7,19,147,1821,6,29997,19698,8,1106,5,38,1,240,12,29,10.0,202206041030,0,6,17
1,5,2,46,354,2,11,8,32,301,2438,7,14180,12790,5,1206,3,67,1,213,18,23,0.0,202206040125,0,6,17
1,8,2,20,227,2,36,2,21,116,1186,6,11981,19277,8,1991,5,38,1,190,47,14,10.0,202206071233,0,6,17
1,7,2,46,202,2,11,8,32,226,2438,7,33486,15513,2,1151,3,17,1,213,18,23,0.0,202206080834,0,7,17
1,2,2,11,169,2,34,7,19,260,1115,7,10519,20995,8,1669,4,38,1,344,20,13,10.0,202206030839,1,2,17
1,8,2,24,431,5,16,5,13,292,2341,6,30655,11016,8,1041,5,58,1,246,47,14,10.0,202206060334,0,5,17
1,7,2,34,393,4,31,3,21,151,2117,3,16974,16430,8,1372,5,50,1,190,47,14,10.0,202206050521,0,6,17
1,4,2,26,264,2,23,6,18,156,2401,7,19427,15432,8,1036,4,62,1,312,43,18,10.0,202206051122,1,0,15
1,7,2,29,116,2,34,7,20,137,2117,7,10519,20995,8,1669,4,54,1,344,20,13,10.0,202206030821,1,1,17
1,7,2,20,441,2,34,7,21,200,2401,4,27276,14415,8,1041,5,54,1,246,47,23,0.0,202206090748,0,4,17
1,2,2,42,130,2,30,3,13,211,2397,4,17573,22843,8,1827,5,35,1,325,26,20,10.0,202206030633,0,0,17
1,2,2,20,328,5,31,3,21,346,2117,7,30492,16454,8,1585,5,22,1,190,47,14,10.0,202206050455,1,0,13
1,5,2,39,429,5,34,7,21,200,1230,7,19311,18424,8,1903,5,12,1,190,47,14,10.0,202206070524,0,4,17
1,5,2,32,179,5,34,7,19,260,2117,7,32275,20944,8,1535,4,40,1,168,43,18,10.0,202206090505,0,0,16
1,5,2,21,397,2,16,5,28,262,2093,7,11550,17131,8,1142,4,38,1,240,12,29,10.0,202206030355,0,9,17
1,2,2,21,220,5,16,5,13,292,2095,7,26554,15093,10,1223,5,16,1,162,47,14,10.0,202206050215,0,4,17
1,8,3,20,282,5,21,4,12,310,2431,7,18008,13451,5,1236,3,65,1,213,18,23,0.0,202206080217,0,0,11
1,6,4,33,319,3,27,2,11,188,1186,7,11923,21714,8,1060,4,38,1,344,20,13,10.0,202206050421,1,0,10
1,8,3,30,113,5,31,3,20,346,2117,7,22719,17754,8,1518,4,35,1,114,43,18,10.0,202206030157,0,3,17
1,3,2,22,203,4,20,6,19,190,1704,7,23945,16738,8,1611,4,38,1,372,20,13,10.0,202206040639,0,0,16
1,6,4,33,319,3,27,2,11,240,2024,7,34617,21533,8,1761,4,12,1,271,39,15,10.0,202206040829,0,0,16
1,2,2,32,387,2,30,3,28,344,2117,7,32582,15282,8,1126,4,50,1,305,48,29,10.0,202206050523,0,4,17
1,3,3,11,281,2,24,2,23,305,1134,6,31996,10724,10,1403,4,16,1,174,16,18,10.0,202206061150,0,6,17
1,5,2,17,373,4,32,6,32,275,1629,7,33047,14712,8,1611,4,35,1,372,20,13,10.0,202206071145,0,4,17
1,3,2,18,342,2,32,6,20,229,2032,7,33562,19317,8,1730,4,69,1,344,20,13,10.0,202206090325,0,6,17
1,3,2,25,345,2,11,8,29,109,2519,7,31996,10724,10,1403,4,16,1,174,16,18,10.0,202206040303,1,3,17
1,9,2,30,113,5,32,6,32,275,1629,7,32440,16048,8,1322,4,35,1,227,33,23,0.0,202206070441,0,6,17
1,3,2,27,162,5,31,3,11,193,2016,7,31819,16853,8,1833,5,17,1,176,26,20,10.0,202206031113,0,0,11
1,7,2,20,170,4,34,7,21,304,2401,7,16502,14798,10,1573,4,26,1,350,39,15,10.0,202206060943,0,9,17
1,8,2,18,297,5,16,5,28,240,2231,7,33475,22439,2,1913,3,40,1,213,18,23,0.0,202206070647,0,9,17
1,5,2,17,114,2,31,3,20,346,2117,4,35411,18005,5,1697,3,22,1,357,19,18,10.0,202206080610,0,4,17
1,5,2,29,116,2,34,7,20,217,1413,7,36061,19235,8,2035,4,28,1,168,43,18,10.0,202206030244,0,5,11
1,2,2,39,429,5,30,3,13,123,1714,7,28845,21820,8,1202,5,13,1,190,47,14,10.0,202206071111,0,5,17
1,3,2,26,329,2,11,8,23,242,2401,7,33409,14524,8,1028,5,34,1,181,26,20,10.0,202206041101,1,0,13
1,5,3,20,328,5,16,5,35,324,2401,7,10653,13957,8,1036,4,54,1,312,43,18,10.0,202206091057,0,5,17
1,9,3,26,380,4,30,3,13,117,1555,7,10653,13957,8,1036,4,22,1,312,43,18,10.0,202206060623,0,3,15
1,6,4,33,319,3,27,2,11,151,2117,3,32551,21221,2,1913,3,22,1,213,18,23,0.0,202206050820,0,3,11
1,8,2,20,372,5,34,7,20,217,1413,7,11911,13930,8,1036,4,38,1,312,43,18,10.0,202206041012,1,4,11
1,4,2,37,289,2,16,5,35,324,2401,4,30934,11056,8,1783,4,26,1,181,26,23,0.0,202206090946,0,2,17
1,8,2,16,120,4,16,5,20,318,2117,7,12372,19171,8,2001,5,20,1,162,47,14,10.0,202206030613,0,8,17
1,8,3,29,146,2,21,4,16,349,1423,7,29996,18524,8,1518,4,28,1,114,43,18,10.0,202206080229,0,6,17
1,3,3,16,310,2,24,2,23,179,1629,7,28511,14399,8,1036,4,40,1,312,43,18,10.0,202206041120,0,0,10
1,6,4,33,319,3,27,2,11,208,2401,7,33840,18974,3,1815,5,54,1,270,23,17,10.0,202206050525,0,2,11
1,5,2,39,429,5,31,3,21,210,2177,7,14584,17683,5,1236,3,50,1,213,18,23,0.0,202206060511,0,0,10
1,8,2,34,325,2,32,6,20,161,1158,7,27096,13556,8,1028,5,38,1,181,26,20,10.0,202206081103,0,5,17
1,7,2,26,264,2,16,5,21,333,2117,7,35458,10061,8,1653,4,26,1,309,20,13,10.0,202206080203,0,7,17
1,3,2,45,371,5,30,3,13,194,2485,6,31361,22580,8,1090,5,13,1,190,47,23,0.0,202206090639,0,8,17
1,3,2,45,256,2,32,6,14,131,2469,7,34041,13608,8,1036,4,38,1,312,43,18,10.0,202206080521,0,0,13
1,8,3,16,332,2,32,6,19,141,2519,7,17853,16882,8,1637,4,38,1,152,49,17,10.0,202206070130,0,0,16
1,2,2,20,328,5,16,5,21,327,2117,7,22098,19863,8,2011,5,54,1,150,47,14,10.0,202206060902,0,6,17
1,2,2,19,240,4,16,5,35,324,1186,7,17931,13194,8,1922,5,38,1,257,49,17,10.0,202206041257,0,5,17
1,3,2,18,265,2,32,6,29,207,2353,7,35697,18427,6,1730,4,46,1,344,20,13,10.0,202206050829,1,0,11
1,2,2,16,185,2,30,3,35,123,2397,7,29564,17856,4,1236,3,59,1,213,18,23,0.0,202206071024,1,0,15
1,7,2,26,264,2,26,7,35,138,2117,7,17020,17973,8,1036,4,40,1,312,43,18,10.0,202206050109,0,0,16
1,3,2,20,328,5,32,6,29,207,1808,7,17020,17973,8,1036,4,38,1,312,43,18,10.0,202206030509,0,8,17
1,8,2,45,326,2,16,5,13,168,2032,7,27543,20705,8,1189,4,38,1,152,49,17,10.0,202206041006,0,9,17
1,8,2,16,128,2,16,5,21,327,2117,7,12537,19270,8,1730,4,35,1,344,20,13,10.0,202206061115,0,3,11
1,3,2,17,283,4,11,8,29,213,1603,3,36075,21362,3,1232,4,21,1,301,47,14,10.0,202206071052,1,4,15
1,3,4,18,186,2,16,5,20,303,1929,7,25636,17748,8,1356,5,17,1,309,20,13,10.0,202206081017,0,6,17
1,6,4,33,319,3,27,2,11,349,1186,7,28633,10985,8,1823,5,58,1,190,47,14,10.0,202206080700,0,0,11
1,3,2,37,269,2,19,6,30,228,1786,7,32221,22319,10,1971,4,16,1,305,48,29,10.0,202206051100,0,2,17
1,7,2,19,348,2,17,4,19,130,2117,7,14945,19967,8,1106,5,40,1,240,12,29,10.0,202206030104,0,0,16
1,5,2,11,437,2,21,4,12,310,2231,7,22548,20159,8,1696,4,63,1,349,45,18,10.0,202206070922,1,0,13
1,7,2,18,324,2,32,6,20,215,2032,7,10711,15997,5,1446,3,38,1,213,18,23,0.0,202206040125,1,0,13
1,3,2,19,335,2,11,8,29,109,2117,3,24553,11296,3,1487,5,62,1,306,27,14,10.0,202206090322,1,0,17
1,3,2,16,310,2,16,5,11,107,1513,7,16253,11769,8,1845,5,17,1,144,50,21,10.0,202206041209,0,9,17
1,3,2,42,195,2,11,8,29,109,2117,4,34250,23103,8,1843,5,62,1,256,19,18,10.0,202206041111,1,0,11
1,8,2,17,343,5,30,3,13,319,2117,7,22280,23294,8,1518,4,22,1,114,43,18,10.0,202206031212,0,0,17
1,3,2,30,113,5,16,5,21,355,1186,7,24976,17378,8,1041,5,17,1,246,47,23,0.0,202206090134,0,8,17
1,6,4,33,319,3,27,2,11,204,1186,6,23647,18129,8,1106,5,28,1,240,12,29,10.0,202206050520,0,4,17
1,6,4,33,319,3,27,2,11,210,1966,7,20211,15454,8,1694,5,13,1,332,47,14,10.0,202206041011,0,3,11
1,7,3,22,314,2,34,7,21,200,1186,7,19352,12774,8,1036,4,38,1,312,43,18,10.0,202206030829,0,7,17
1,6,4,33,319,3,27,2,11,151,2032,6,28676,14559,8,1336,5,13,1,246,47,14,10.0,202206081120,1,0,10
1,7,2,11,436,2,32,6,20,312,2117,4,30886,22402,7,1044,3,47,1,213,18,23,0.0,202206070859,0,0,16
1,3,3,20,224,2,34,7,20,137,2032,7,29996,18524,8,1518,4,38,1,114,43,18,10.0,202206060711,0,8,17
1,5,2,21,424,5,36,2,21,116,2401,7,29996,18524,8,1518,4,54,1,114,43,18,10.0,202206080340,0,0,15
1,3,2,39,429,5,11,8,29,109,2117,7,33422,19818,8,1036,4,34,1,312,43,18,10.0,202206040120,0,9,17
1,6,4,33,319,3,27,2,11,210,1966,7,17020,17973,8,1036,4,13,1,312,43,18,10.0,202206041238,0,9,17
1,5,2,20,170,4,34,7,20,217,1565,7,21815,10296,8,2066,4,12,1,114,43,18,10.0,202206091235,0,5,17
1,5,2,44,136,2,34,7,21,136,2438,6,13860,13258,8,1314,5,12,1,246,47,14,10.0,202206050439,0,4,17
1,7,2,29,207,4,30,3,35,319,2356,7,11508,15916,2,1913,3,17,1,213,18,23,0.0,202206030411,0,9,17
1,2,2,13,433,2,32,6,21,229,2117,4,33251,18536,8,2068,5,35,1,287,49,17,10.0,202206051218,1,0,11
1,7,2,22,408,2,16,5,21,333,2117,7,26981,13577,2,1913,3,43,1,213,18,23,0.0,202206061117,0,9,17
1,7,2,14,192,2,16,5,19,124,2032,7,31941,21695,8,1036,4,38,1,312,43,18,10.0,202206050321,1,0,16
1,8,2,13,191,4,30,3,13,265,2271,7,34915,13520,8,1740,5,13,1,176,26,23,0.0,202206080905,0,6,17
1,5,2,26,239,2,11,8,37,252,1043,7,22280,23294,8,1518,4,67,1,114,43,18,10.0,202206040329,1,0,13
1,2,2,45,326,2,19,6,30,228,1505,7,31941,21695,8,1036,4,40,1,312,43,18,10.0,202206050938,0,6,17
1,5,2,17,184,4,34,7,20,314,2117,7,12655,18017,8,1036,4,54,1,312,43,18,10.0,202206090536,1,0,15
1,9,2,42,195,2,34,7,21,200,1423,7,31941,21695,8,1036,4,38,1,312,43,18,10.0,202206051256,1,0,10
1,5,2,21,220,5,23,6,18,143,2419,7,31941,21695,8,1036,4,67,1,312,43,18,10.0,202206030650,0,0,15
1,8,2,20,372,5,16,5,28,262,2478,4,14143,12063,6,2024,5,46,1,162,47,14,10.0,202206050317,0,5,17
1,7,2,39,429,5,16,5,20,202,2032,6,17931,13194,8,1922,5,38,1,257,49,17,10.0,202206070838,0,5,17
1,4,2,16,391,2,34,7,21,136,2401,7,19172,10913,2,1654,4,53,1,210,31,27,10.0,202206080910,0,8,17
1,3,2,17,343,5,16,5,13,292,1891,4,29088,22305,8,1363,5,54,1,317,39,15,10.0,202206041007,0,2,17
1,8,2,46,354,2,23,6,35,218,2117,7,22325,23043,8,2041,5,44,1,162,47,14,10.0,202206050735,0,0,16
1,8,2,20,328,5,32,6,32,323,1186,6,27048,17327,5,1948,3,27,1,185,36,30,10.0,202206060845,0,7,17
1,8,2,39,429,5,31,3,21,151,2117,7,25203,14933,8,1973,4,50,1,309,20,13,10.0,202206091055,0,6,17
1,3,2,20,249,2,30,3,28,344,1269,7,32851,11615,8,1558,4,13,1,298,49,17,10.0,202206080620,1,0,11
1,8,2,24,431,5,30,3,13,265,2356,6,19491,16267,8,1454,4,17,1,106,39,15,10.0,202206030418,0,3,11
1,8,2,12,322,2,31,3,21,210,2177,7,35353,14279,8,1289,5,50,1,121,47,14,10.0,202206030944,0,3,17
1,3,2,20,296,4,16,5,28,240,1171,7,13131,15201,8,1005,4,12,1,309,20,13,10.0,202206031058,0,4,17
1,7,2,24,431,5,30,3,28,278,1555,7,18626,15735,8,2066,4,31,1,114,43,18,10.0,202206041030,0,6,17
1,5,2,17,343,5,16,5,19,124,2541,7,19352,12774,8,1036,4,38,1,312,43,18,10.0,202206081225,1,0,10
1,3,3,17,283,4,30,3,33,194,1101,7,34993,12538,8,1392,4,59,1,321,43,18,10.0,202206031212,1,0,15
1,2,2,42,171,2,31,3,21,298,1100,6,10501,23190,8,1028,5,17,1,181,26,20,10.0,202206060302,0,4,11
1,3,2,15,358,3,19,6,30,228,1505,7,21493,15213,8,1036,4,40,1,312,43,18,10.0,202206030506,0,6,11
1,2,2,23,124,2,32,6,19,312,1815,4,23447,14307,8,1077,4,40,1,352,19,18,10.0,202206071249,0,0,11
1,6,4,33,319,3,27,2,11,142,2401,4,22218,16974,8,1490,4,35,1,306,27,14,10.0,202206071026,1,0,10
1,5,2,18,368,2,34,7,19,224,2117,7,22548,20159,8,1696,4,40,1,349,45,18,10.0,202206090216,0,4,11
1,7,3,18,297,5,16,5,20,334,2117,7,21493,15213,8,1036,4,54,1,312,43,18,10.0,202206060219,1,1,15
1,7,2,13,103,2,32,6,20,215,2032,7,31941,21695,8,1036,4,28,1,312,43,18,10.0,202206040155,0,9,17
1,8,2,17,343,5,16,5,20,334,2117,4,11554,23140,8,1490,4,35,1,306,27,14,10.0,202206070924,0,0,17
1,5,2,21,424,5,16,5,20,220,2231,7,20831,21499,8,1336,5,26,1,246,47,14,10.0,202206080506,0,4,17
1,7,2,27,162,5,30,3,28,263,2117,7,34659,19311,8,1161,5,59,1,322,41,25,10.0,202206040348,0,8,11
1,7,2,20,328,5,16,5,35,324,1186,7,12083,10961,8,2068,5,38,1,287,49,17,10.0,202206070122,0,6,17
1,5,2,30,113,5,30,3,28,278,2419,7,10632,17125,8,2006,5,17,1,350,39,23,0.0,202206070807,0,9,17
1,5,2,13,225,2,21,4,16,349,1186,7,15441,23507,3,1557,5,28,1,190,47,14,10.0,202206050608,0,8,17
1,5,2,16,226,2,30,3,28,278,1555,7,35422,12785,8,1537,4,22,1,197,46,15,10.0,202206051010,0,9,17
1,5,2,20,328,5,30,3,35,319,2117,7,14584,17683,5,1236,3,50,1,213,18,23,0.0,202206031124,0,5,17
1,5,2,30,113,5,34,7,21,200,2401,7,18112,11236,8,1404,5,20,1,190,47,23,0.0,202206090910,0,5,17
1,3,4,33,319,3,34,7,19,224,2117,4,34072,21950,8,1217,4,37,1,263,46,15,10.0,202206081040,0,4,17
1,5,2,13,191,4,34,7,21,154,2469,7,15684,18556,5,1411,3,12,1,213,18,23,0.0,202206090153,0,9,17
1,9,2,20,194,2,16,5,21,183,2438,7,31706,12646,8,1036,4,38,1,312,43,18,10.0,202206050748,1,7,17
1,5,2,26,275,4,34,7,21,115,2208,6,12115,11678,10,1982,5,14,1,240,12,29,10.0,202206030406,0,6,17
1,3,2,20,282,5,19,6,30,228,1786,6,26515,16564,8,1597,4,38,1,162,47,14,10.0,202206081204,0,9,17
1,2,2,34,218,2,23,6,20,142,2401,7,31002,12665,3,1619,4,62,1,257,49,17,10.0,202206040159,0,4,17
1,6,4,33,319,3,27,2,11,200,1186,7,31706,12646,8,1036,4,38,1,312,43,18,10.0,202206030633,0,5,17
1,2,2,20,328,5,31,3,20,346,2103,7,11651,13255,8,1291,4,13,1,168,43,18,10.0,202206050849,0,6,17
1,5,2,46,354,2,26,7,35,138,1710,7,24103,20051,8,1220,4,12,1,280,49,17,10.0,202206060139,1,0,16
1,2,2,46,354,2,21,4,12,310,1171,6,31686,20252,8,1690,5,17,1,101,19,18,10.0,202206080156,0,7,17
1,3,2,24,431,5,16,5,20,202,1269,7,31996,10724,10,1403,4,16,1,174,16,18,10.0,202206030432,0,8,17
1,8,2,34,165,2,30,3,28,278,2482,7,31706,12646,8,1036,4,13,1,312,43,18,10.0,202206041101,0,6,17
1,5,2,28,263,4,11,8,36,302,2117,7,23523,16174,8,1037,4,25,1,327,12,29,10.0,202206040517,0,0,15
1,7,2,22,377,3,26,7,35,138,2117,7,25537,20093,8,1036,4,37,1,312,43,18,10.0,202206071019,0,3,17
1,7,2,42,410,2,16,5,19,124,2117,7,10588,18272,8,1646,5,40,1,190,47,14,10.0,202206080845,0,6,17
